# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   10.30030030    0.01779092
   10.34034034    0.01786923
   10.38038038    0.01796131
   10.42042042    0.01806633
   10.46046046    0.01818325
   10.50050050    0.01831085
   10.54054054    0.01844770
   10.58058058    0.01859221
   10.62062062    0.01874267
   10.66066066    0.01889722
   10.70070070    0.01905396
   10.74074074    0.01921096
   10.78078078    0.01936635
   10.82082082    0.01951834
   10.86086086    0.01966537
   10.90090090    0.01980609
   10.94094094    0.01993947
   10.98098098    0.02006485
   11.02102102    0.02018193
   11.06106106    0.02029085
   11.10110110    0.02039211
   11.14114114    0.02048660
   11.18118118    0.02057551
   11.22122122    0.02066029
   11.26126126    0.02074254
   11.30130130    0.02082396
   11.34134134    0.02090624
   11.38138138    0.02099096
   11.42142142    0.02107953
   11.46146146    0.02117313
   11.50150150    0.02127260
   11.54154154    0.02137843
   11.58158158    0.02149072
   11.62162162    0.02160914
   11.66166166    0.02173294
   11.70170170    0.02186095
   11.74174174    0.02199164
   11.78178178    0.02212311
   11.82182182    0.02225318
   11.86186186    0.02237948
   11.90190190    0.02249952
   11.94194194    0.02261081
   11.98198198    0.02271098
   12.02202202    0.02279787
   12.06206206    0.02286967
   12.10210210    0.02292499
   12.14214214    0.02296298
   12.18218218    0.02298337
   12.22222222    0.02298646
   12.26226226    0.02297320
   12.30230230    0.02294507
   12.34234234    0.02290407
   12.38238238    0.02285263
   12.42242242    0.02279352
   12.46246246    0.02272970
   12.50250250    0.02266426
   12.54254254    0.02260030
   12.58258258    0.02254083
   12.62262262    0.02248868
   12.66266266    0.02244643
   12.70270270    0.02241638
   12.74274274    0.02240046
   12.78278278    0.02240023
   12.82282282    0.02241682
   12.86286286    0.02245094
   12.90290290    0.02250286
   12.94294294    0.02257239
   12.98298298    0.02265888
   13.02302302    0.02276121
   13.06306306    0.02287781
   13.10310310    0.02300664
   13.14314314    0.02314527
   13.18318318    0.02329082
   13.22322322    0.02344008
   13.26326326    0.02358954
   13.30330330    0.02373548
   13.34334334    0.02387403
   13.38338338    0.02400135
   13.42342342    0.02411366
   13.46346346    0.02420749
   13.50350350    0.02427972
   13.54354354    0.02432775
   13.58358358    0.02434961
   13.62362362    0.02434404
   13.66366366    0.02431058
   13.70370370    0.02424952
   13.74374374    0.02416197
   13.78378378    0.02404974
   13.82382382    0.02391531
   13.86386386    0.02376167
   13.90390390    0.02359222
   13.94394394    0.02341064
   13.98398398    0.02322077
   14.02402402    0.02302644
   14.06406406    0.02283141
   14.10410410    0.02263923
   14.14414414    0.02245323
   14.18418418    0.02227638
   14.22422422    0.02211131
   14.26426426    0.02196026
   14.30430430    0.02182507
   14.34434434    0.02170716
   14.38438438    0.02160755
