# Final state angular momentum:   1
# Broadening parameter (in eV):    1.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
    5.77577578    0.05036536
    5.81581582    0.05006518
    5.85585586    0.04975504
    5.89589590    0.04943696
    5.93593594    0.04911278
    5.97597598    0.04878414
    6.01601602    0.04845244
    6.05605606    0.04811886
    6.09609610    0.04778433
    6.13613614    0.04744954
    6.17617618    0.04711495
    6.21621622    0.04678078
    6.25625626    0.04644706
    6.29629630    0.04611360
    6.33633634    0.04578007
    6.37637638    0.04544597
    6.41641642    0.04511070
    6.45645646    0.04477355
    6.49649650    0.04443378
    6.53653654    0.04409061
    6.57657658    0.04374328
    6.61661662    0.04339104
    6.65665666    0.04303322
    6.69669670    0.04266925
    6.73673674    0.04229864
    6.77677678    0.04192107
    6.81681682    0.04153633
    6.85685686    0.04114437
    6.89689690    0.04074530
    6.93693694    0.04033937
    6.97697698    0.03992701
    7.01701702    0.03950875
    7.05705706    0.03908527
    7.09709710    0.03865736
    7.13713714    0.03822588
    7.17717718    0.03779179
    7.21721722    0.03735606
    7.25725726    0.03691972
    7.29729730    0.03648380
    7.33733734    0.03604930
    7.37737738    0.03561719
    7.41741742    0.03518842
    7.45745746    0.03476383
    7.49749750    0.03434421
    7.53753754    0.03393025
    7.57757758    0.03352257
    7.61761762    0.03312167
    7.65765766    0.03272794
    7.69769770    0.03234168
    7.73773774    0.03196310
    7.77777778    0.03159229
    7.81781782    0.03122925
    7.85785786    0.03087393
    7.89789790    0.03052616
    7.93793794    0.03018572
    7.97797798    0.02985235
    8.01801802    0.02952574
    8.05805806    0.02920553
    8.09809810    0.02889137
    8.13813814    0.02858288
    8.17817818    0.02827972
    8.21821822    0.02798152
    8.25825826    0.02768798
    8.29829830    0.02739881
    8.33833834    0.02711379
    8.37837838    0.02683273
    8.41841842    0.02655550
    8.45845846    0.02628204
    8.49849850    0.02601235
    8.53853854    0.02574646
    8.57857858    0.02548449
    8.61861862    0.02522660
    8.65865866    0.02497301
    8.69869870    0.02472395
    8.73873874    0.02447972
    8.77877878    0.02424062
    8.81881882    0.02400700
    8.85885886    0.02377921
    8.89889890    0.02355758
    8.93893894    0.02334249
    8.97897898    0.02313427
    9.01901902    0.02293326
    9.05905906    0.02273978
    9.09909910    0.02255412
    9.13913914    0.02237654
    9.17917918    0.02220729
    9.21921922    0.02204657
    9.25925926    0.02189455
    9.29929930    0.02175138
    9.33933934    0.02161715
    9.37937938    0.02149192
    9.41941942    0.02137572
    9.45945946    0.02126853
    9.49949950    0.02117030
    9.53953954    0.02108093
    9.57957958    0.02100030
    9.61961962    0.02092822
    9.65965966    0.02086449
    9.69969970    0.02080886
    9.73973974    0.02076103
    9.77977978    0.02072070
    9.81981982    0.02068749
    9.85985986    0.02066102
    9.89989990    0.02064087
    9.93993994    0.02062658
    9.97997998    0.02061769
   10.02002002    0.02061371
   10.06006006    0.02061412
   10.10010010    0.02061840
   10.14014014    0.02062606
   10.18018018    0.02063656
   10.22022022    0.02064940
   10.26026026    0.02066410
   10.30030030    0.02068020
   10.34034034    0.02069729
   10.38038038    0.02071496
   10.42042042    0.02073290
   10.46046046    0.02075082
   10.50050050    0.02076851
   10.54054054    0.02078580
   10.58058058    0.02080262
   10.62062062    0.02081893
   10.66066066    0.02083478
   10.70070070    0.02085028
   10.74074074    0.02086560
   10.78078078    0.02088097
   10.82082082    0.02089666
   10.86086086    0.02091300
   10.90090090    0.02093032
   10.94094094    0.02094901
   10.98098098    0.02096945
   11.02102102    0.02099203
   11.06106106    0.02101714
   11.10110110    0.02104516
   11.14114114    0.02107643
   11.18118118    0.02111126
   11.22122122    0.02114993
   11.26126126    0.02119266
   11.30130130    0.02123961
   11.34134134    0.02129089
   11.38138138    0.02134655
   11.42142142    0.02140655
   11.46146146    0.02147080
   11.50150150    0.02153911
   11.54154154    0.02161123
   11.58158158    0.02168685
   11.62162162    0.02176557
   11.66166166    0.02184691
   11.70170170    0.02193036
   11.74174174    0.02201531
   11.78178178    0.02210113
   11.82182182    0.02218714
   11.86186186    0.02227261
   11.90190190    0.02235680
   11.94194194    0.02243897
   11.98198198    0.02251837
   12.02202202    0.02259426
   12.06206206    0.02266595
   12.10210210    0.02273279
   12.14214214    0.02279417
   12.18218218    0.02284958
   12.22222222    0.02289859
   12.26226226    0.02294084
   12.30230230    0.02297611
   12.34234234    0.02300426
   12.38238238    0.02302527
   12.42242242    0.02303924
   12.46246246    0.02304639
   12.50250250    0.02304703
   12.54254254    0.02304157
   12.58258258    0.02303054
   12.62262262    0.02301451
