# Final state angular momentum:   1
# Broadening parameter (in eV):    1.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   19.78978979    0.03334054
   19.82982983    0.03334648
   19.86986987    0.03335956
   19.90990991    0.03337856
   19.94994995    0.03340222
   19.98998999    0.03342919
   20.03003003    0.03345809
   20.07007007    0.03348750
   20.11011011    0.03351600
   20.15015015    0.03354217
   20.19019019    0.03356462
   20.23023023    0.03358200
   20.27027027    0.03359305
   20.31031031    0.03359658
   20.35035035    0.03359154
   20.39039039    0.03357700
   20.43043043    0.03355218
   20.47047047    0.03351646
   20.51051051    0.03346942
   20.55055055    0.03341079
   20.59059059    0.03334053
   20.63063063    0.03325877
   20.67067067    0.03316581
   20.71071071    0.03306215
   20.75075075    0.03294844
   20.79079079    0.03282551
   20.83083083    0.03269429
   20.87087087    0.03255583
   20.91091091    0.03241128
   20.95095095    0.03226187
   20.99099099    0.03210887
   21.03103103    0.03195355
   21.07107107    0.03179724
   21.11111111    0.03164121
   21.15115115    0.03148672
   21.19119119    0.03133498
   21.23123123    0.03118713
   21.27127127    0.03104423
   21.31131131    0.03090727
   21.35135135    0.03077713
   21.39139139    0.03065459
   21.43143143    0.03054033
   21.47147147    0.03043490
   21.51151151    0.03033875
   21.55155155    0.03025220
   21.59159159    0.03017545
   21.63163163    0.03010858
   21.67167167    0.03005157
   21.71171171    0.03000425
   21.75175175    0.02996635
   21.79179179    0.02993749
   21.83183183    0.02991717
   21.87187187    0.02990480
   21.91191191    0.02989967
   21.95195195    0.02990099
   21.99199199    0.02990790
   22.03203203    0.02991945
   22.07207207    0.02993462
   22.11211211    0.02995238
   22.15215215    0.02997162
   22.19219219    0.02999124
   22.23223223    0.03001013
   22.27227227    0.03002720
   22.31231231    0.03004138
   22.35235235    0.03005167
   22.39239239    0.03005715
   22.43243243    0.03005696
   22.47247247    0.03005038
   22.51251251    0.03003678
   22.55255255    0.03001569
   22.59259259    0.02998678
   22.63263263    0.02994985
   22.67267267    0.02990488
   22.71271271    0.02985200
   22.75275275    0.02979147
   22.79279279    0.02972372
   22.83283283    0.02964930
   22.87287287    0.02956889
   22.91291291    0.02948328
   22.95295295    0.02939333
   22.99299299    0.02930001
   23.03303303    0.02920430
   23.07307307    0.02910726
   23.11311311    0.02900994
   23.15315315    0.02891339
   23.19319319    0.02881865
   23.23323323    0.02872673
   23.27327327    0.02863858
   23.31331331    0.02855510
   23.35335335    0.02847711
   23.39339339    0.02840535
   23.43343343    0.02834047
   23.47347347    0.02828302
   23.51351351    0.02823344
   23.55355355    0.02819208
   23.59359359    0.02815916
   23.63363363    0.02813478
   23.67367367    0.02811894
   23.71371371    0.02811151
   23.75375375    0.02811224
   23.79379379    0.02812076
   23.83383383    0.02813660
   23.87387387    0.02815915
   23.91391391    0.02818772
   23.95395395    0.02822148
   23.99399399    0.02825954
   24.03403403    0.02830088
   24.07407407    0.02834443
   24.11411411    0.02838903
   24.15415415    0.02843347
   24.19419419    0.02847651
   24.23423423    0.02851686
   24.27427427    0.02855324
   24.31431431    0.02858439
   24.35435435    0.02860905
   24.39439439    0.02862605
   24.43443443    0.02863428
   24.47447447    0.02863271
   24.51451451    0.02862045
   24.55455455    0.02859672
   24.59459459    0.02856090
   24.63463463    0.02851253
   24.67467467    0.02845130
   24.71471471    0.02837710
   24.75475475    0.02828997
   24.79479479    0.02819016
   24.83483483    0.02807805
   24.87487487    0.02795422
   24.91491491    0.02781936
   24.95495495    0.02767432
   24.99499499    0.02752006
   25.03503504    0.02735763
   25.07507508    0.02718817
   25.11511512    0.02701288
   25.15515516    0.02683298
   25.19519520    0.02664975
   25.23523524    0.02646443
   25.27527528    0.02627827
   25.31531532    0.02609250
   25.35535536    0.02590828
   25.39539540    0.02572675
   25.43543544    0.02554898
   25.47547548    0.02537595
   25.51551552    0.02520859
   25.55555556    0.02504775
   25.59559560    0.02489419
   25.63563564    0.02474858
   25.67567568    0.02461152
   25.71571572    0.02448352
   25.75575576    0.02436499
   25.79579580    0.02425628
   25.83583584    0.02415765
   25.87587588    0.02406925
   25.91591592    0.02399118
   25.95595596    0.02392344
   25.99599600    0.02386597
   26.03603604    0.02381860
   26.07607608    0.02378111
   26.11611612    0.02375318
   26.15615616    0.02373443
   26.19619620    0.02372439
   26.23623624    0.02372252
   26.27627628    0.02372821
   26.31631632    0.02374078
   26.35635636    0.02375947
   26.39639640    0.02378347
   26.43643644    0.02381190
   26.47647648    0.02384383
   26.51651652    0.02387830
   26.55655656    0.02391429
   26.59659660    0.02395077
   26.63663664    0.02398667
   26.67667668    0.02402095
   26.71671672    0.02405256
   26.75675676    0.02408048
   26.79679680    0.02410372
   26.83683684    0.02412137
   26.87687688    0.02413258
   26.91691692    0.02413657
   26.95695696    0.02413270
   26.99699700    0.02412040
   27.03703704    0.02409924
   27.07707708    0.02406895
   27.11711712    0.02402934
   27.15715716    0.02398041
   27.19719720    0.02392228
   27.23723724    0.02385519
   27.27727728    0.02377955
   27.31731732    0.02369585
   27.35735736    0.02360472
   27.39739740    0.02350687
   27.43743744    0.02340312
   27.47747748    0.02329434
   27.51751752    0.02318146
   27.55755756    0.02306545
   27.59759760    0.02294730
   27.63763764    0.02282803
   27.67767768    0.02270863
   27.71771772    0.02259009
   27.75775776    0.02247339
   27.79779780    0.02235944
   27.83783784    0.02224915
   27.87787788    0.02214333
   27.91791792    0.02204280
   27.95795796    0.02194826
   27.99799800    0.02186039
   28.03803804    0.02177978
   28.07807808    0.02170699
   28.11811812    0.02164249
   28.15815816    0.02158668
   28.19819820    0.02153991
   28.23823824    0.02150246
   28.27827828    0.02147454
   28.31831832    0.02145631
   28.35835836    0.02144786
   28.39839840    0.02144920
   28.43843844    0.02146030
   28.47847848    0.02148104
   28.51851852    0.02151127
   28.55855856    0.02155074
   28.59859860    0.02159914
   28.63863864    0.02165611
   28.67867868    0.02172120
   28.71871872    0.02179392
   28.75875876    0.02187368
   28.79879880    0.02195984
   28.83883884    0.02205169
   28.87887888    0.02214844
   28.91891892    0.02224927
   28.95895896    0.02235327
   28.99899900    0.02245950
   29.03903904    0.02256694
   29.07907908    0.02267456
   29.11911912    0.02278131
   29.15915916    0.02288608
   29.19919920    0.02298779
   29.23923924    0.02308536
   29.27927928    0.02317772
   29.31931932    0.02326387
   29.35935936    0.02334283
   29.39939940    0.02341372
   29.43943944    0.02347573
   29.47947948    0.02352816
   29.51951952    0.02357044
   29.55955956    0.02360210
   29.59959960    0.02362284
   29.63963964    0.02363249
   29.67967968    0.02363101
   29.71971972    0.02361854
   29.75975976    0.02359535
   29.79979980    0.02356186
   29.83983984    0.02351860
   29.87987988    0.02346625
   29.91991992    0.02340557
   29.95995996    0.02333744
   30.00000000    0.02326280
