# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
    5.93593594    0.02631373
    5.97597598    0.02609729
    6.01601602    0.02588831
    6.05605606    0.02568477
    6.09609610    0.02548448
    6.13613614    0.02528512
    6.17617618    0.02508431
    6.21621622    0.02487973
    6.25625626    0.02466918
    6.29629630    0.02445069
    6.33633634    0.02422260
    6.37637638    0.02398363
    6.41641642    0.02373297
    6.45645646    0.02347028
    6.49649650    0.02319572
    6.53653654    0.02290995
    6.57657658    0.02261407
    6.61661662    0.02230957
    6.65665666    0.02199826
    6.69669670    0.02168219
    6.73673674    0.02136357
    6.77677678    0.02104467
    6.81681682    0.02072777
    6.85685686    0.02041508
    6.89689690    0.02010868
    6.93693694    0.01981048
    6.97697698    0.01952221
    7.01701702    0.01924537
    7.05705706    0.01898125
    7.09709710    0.01873088
    7.13713714    0.01849510
    7.17717718    0.01827451
    7.21721722    0.01806951
    7.25725726    0.01788027
    7.29729730    0.01770680
    7.33733734    0.01754891
    7.37737738    0.01740622
    7.41741742    0.01727820
    7.45745746    0.01716415
    7.49749750    0.01706323
    7.53753754    0.01697444
    7.57757758    0.01689667
    7.61761762    0.01682869
    7.65765766    0.01676919
    7.69769770    0.01671678
    7.73773774    0.01667005
    7.77777778    0.01662760
    7.81781782    0.01658806
    7.85785786    0.01655017
    7.89789790    0.01651277
    7.93793794    0.01647492
    7.97797798    0.01643585
    8.01801802    0.01639505
    8.05805806    0.01635226
    8.09809810    0.01630748
    8.13813814    0.01626098
    8.17817818    0.01621325
    8.21821822    0.01616499
    8.25825826    0.01611709
    8.29829830    0.01607052
    8.33833834    0.01602637
    8.37837838    0.01598572
    8.41841842    0.01594964
    8.45845846    0.01591915
    8.49849850    0.01589514
    8.53853854    0.01587836
    8.57857858    0.01586942
    8.61861862    0.01586872
    8.65865866    0.01587645
    8.69869870    0.01589262
    8.73873874    0.01591698
    8.77877878    0.01594909
    8.81881882    0.01598829
    8.85885886    0.01603371
    8.89889890    0.01608432
    8.93893894    0.01613894
    8.97897898    0.01619624
    9.01901902    0.01625485
    9.05905906    0.01631337
    9.09909910    0.01637042
    9.13913914    0.01642470
    9.17917918    0.01647507
    9.21921922    0.01652059
    9.25925926    0.01656057
    9.29929930    0.01659460
    9.33933934    0.01662258
    9.37937938    0.01664472
    9.41941942    0.01666158
    9.45945946    0.01667397
    9.49949950    0.01668296
    9.53953954    0.01668984
    9.57957958    0.01669603
    9.61961962    0.01670304
    9.65965966    0.01671240
    9.69969970    0.01672561
    9.73973974    0.01674408
    9.77977978    0.01676909
    9.81981982    0.01680173
    9.85985986    0.01684286
    9.89989990    0.01689312
    9.93993994    0.01695287
    9.97997998    0.01702220
   10.02002002    0.01710088
   10.06006006    0.01718841
   10.10010010    0.01728398
   10.14014014    0.01738650
   10.18018018    0.01749460
   10.22022022    0.01760666
   10.26026026    0.01772086
   10.30030030    0.01783523
   10.34034034    0.01794765
   10.38038038    0.01805600
   10.42042042    0.01815818
   10.46046046    0.01825219
   10.50050050    0.01833626
   10.54054054    0.01840888
   10.58058058    0.01846888
   10.62062062    0.01851551
   10.66066066    0.01854844
   10.70070070    0.01856783
   10.74074074    0.01857427
   10.78078078    0.01856878
   10.82082082    0.01855273
   10.86086086    0.01852785
   10.90090090    0.01849603
   10.94094094    0.01845937
   10.98098098    0.01841998
   11.02102102    0.01837997
   11.06106106    0.01834135
   11.10110110    0.01830596
   11.14114114    0.01827544
   11.18118118    0.01825115
   11.22122122    0.01823416
   11.26126126    0.01822525
   11.30130130    0.01822486
   11.34134134    0.01823312
   11.38138138    0.01824986
   11.42142142    0.01827458
   11.46146146    0.01830657
   11.50150150    0.01834487
   11.54154154    0.01838835
   11.58158158    0.01843573
   11.62162162    0.01848571
   11.66166166    0.01853697
   11.70170170    0.01858827
   11.74174174    0.01863850
   11.78178178    0.01868678
   11.82182182    0.01873247
   11.86186186    0.01877525
   11.90190190    0.01881514
   11.94194194    0.01885249
   11.98198198    0.01888800
   12.02202202    0.01892269
   12.06206206    0.01895786
   12.10210210    0.01899503
   12.14214214    0.01903590
   12.18218218    0.01908230
   12.22222222    0.01913608
   12.26226226    0.01919911
   12.30230230    0.01927318
   12.34234234    0.01935998
   12.38238238    0.01946104
   12.42242242    0.01957773
   12.46246246    0.01971118
   12.50250250    0.01986228
   12.54254254    0.02003167
   12.58258258    0.02021971
   12.62262262    0.02042645
   12.66266266    0.02065163
   12.70270270    0.02089465
   12.74274274    0.02115458
   12.78278278    0.02143009
   12.82282282    0.02171951
   12.86286286    0.02202079
   12.90290290    0.02233149
   12.94294294    0.02264885
   12.98298298    0.02296975
   13.02302302    0.02329081
   13.06306306    0.02360843
   13.10310310    0.02391891
   13.14314314    0.02421849
   13.18318318    0.02450352
   13.22322322    0.02477058
   13.26326326    0.02501661
   13.30330330    0.02523903
   13.34334334    0.02543589
   13.38338338    0.02560593
   13.42342342    0.02574866
   13.46346346    0.02586442
   13.50350350    0.02595431
   13.54354354    0.02602021
   13.58358358    0.02606464
   13.62362362    0.02609071
   13.66366366    0.02610191
   13.70370370    0.02610205
   13.74374374    0.02609502
   13.78378378    0.02608476
   13.82382382    0.02607501
   13.86386386    0.02606928
   13.90390390    0.02607069
   13.94394394    0.02608196
   13.98398398    0.02610526
