# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   20.23023023    0.00049555
   20.27027027    0.00049780
   20.31031031    0.00050007
   20.35035035    0.00050237
   20.39039039    0.00050470
   20.43043043    0.00050707
   20.47047047    0.00050948
   20.51051051    0.00051193
   20.55055055    0.00051442
   20.59059059    0.00051695
   20.63063063    0.00051952
   20.67067067    0.00052212
   20.71071071    0.00052476
   20.75075075    0.00052742
   20.79079079    0.00053012
   20.83083083    0.00053283
   20.87087087    0.00053557
   20.91091091    0.00053831
   20.95095095    0.00054107
   20.99099099    0.00054382
   21.03103103    0.00054658
   21.07107107    0.00054934
   21.11111111    0.00055209
   21.15115115    0.00055484
   21.19119119    0.00055758
   21.23123123    0.00056032
   21.27127127    0.00056306
   21.31131131    0.00056580
   21.35135135    0.00056855
   21.39139139    0.00057132
   21.43143143    0.00057410
   21.47147147    0.00057690
   21.51151151    0.00057973
   21.55155155    0.00058258
   21.59159159    0.00058547
   21.63163163    0.00058840
   21.67167167    0.00059136
   21.71171171    0.00059436
   21.75175175    0.00059739
   21.79179179    0.00060045
   21.83183183    0.00060354
   21.87187187    0.00060666
   21.91191191    0.00060981
   21.95195195    0.00061298
   21.99199199    0.00061616
   22.03203203    0.00061936
   22.07207207    0.00062259
   22.11211211    0.00062583
   22.15215215    0.00062909
   22.19219219    0.00063237
   22.23223223    0.00063569
   22.27227227    0.00063904
   22.31231231    0.00064243
   22.35235235    0.00064588
   22.39239239    0.00064939
   22.43243243    0.00065296
   22.47247247    0.00065661
   22.51251251    0.00066035
   22.55255255    0.00066418
   22.59259259    0.00066810
   22.63263263    0.00067213
   22.67267267    0.00067626
   22.71271271    0.00068050
   22.75275275    0.00068483
   22.79279279    0.00068927
   22.83283283    0.00069381
   22.87287287    0.00069843
   22.91291291    0.00070313
   22.95295295    0.00070790
   22.99299299    0.00071273
   23.03303303    0.00071760
   23.07307307    0.00072250
   23.11311311    0.00072741
   23.15315315    0.00073234
   23.19319319    0.00073725
   23.23323323    0.00074214
   23.27327327    0.00074701
   23.31331331    0.00075185
   23.35335335    0.00075665
   23.39339339    0.00076143
   23.43343343    0.00076618
   23.47347347    0.00077091
   23.51351351    0.00077564
   23.55355355    0.00078039
   23.59359359    0.00078516
   23.63363363    0.00078997
   23.67367367    0.00079486
   23.71371371    0.00079982
   23.75375375    0.00080489
   23.79379379    0.00081007
   23.83383383    0.00081539
   23.87387387    0.00082085
   23.91391391    0.00082647
   23.95395395    0.00083224
   23.99399399    0.00083818
   24.03403403    0.00084429
   24.07407407    0.00085056
   24.11411411    0.00085698
   24.15415415    0.00086355
   24.19419419    0.00087026
   24.23423423    0.00087709
   24.27427427    0.00088404
   24.31431431    0.00089109
   24.35435435    0.00089822
   24.39439439    0.00090544
   24.43443443    0.00091272
   24.47447447    0.00092006
   24.51451451    0.00092747
   24.55455455    0.00093493
   24.59459459    0.00094247
   24.63463463    0.00095008
   24.67467467    0.00095779
   24.71471471    0.00096560
   24.75475475    0.00097354
   24.79479479    0.00098163
   24.83483483    0.00098988
   24.87487487    0.00099831
   24.91491491    0.00100694
   24.95495495    0.00101578
   24.99499499    0.00102484
   25.03503504    0.00103413
   25.07507508    0.00104363
   25.11511512    0.00105335
   25.15515516    0.00106326
   25.19519520    0.00107335
   25.23523524    0.00108359
   25.27527528    0.00109395
   25.31531532    0.00110439
   25.35535536    0.00111486
   25.39539540    0.00112534
   25.43543544    0.00113576
   25.47547548    0.00114611
   25.51551552    0.00115634
   25.55555556    0.00116641
   25.59559560    0.00117632
   25.63563564    0.00118604
   25.67567568    0.00119557
   25.71571572    0.00120492
   25.75575576    0.00121411
   25.79579580    0.00122317
   25.83583584    0.00123212
   25.87587588    0.00124102
   25.91591592    0.00124991
   25.95595596    0.00125885
   25.99599600    0.00126787
   26.03603604    0.00127702
   26.07607608    0.00128635
   26.11611612    0.00129589
   26.15615616    0.00130567
   26.19619620    0.00131570
   26.23623624    0.00132598
